date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:14:57	73/73	---MCZ	200	added ('OK')	text/plain	etag:W/%22526e4e2b-5e%22	https://colorlib.com/robots.txt		(from )
22:14:57	48623/48623	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/index.html	(from )
22:14:58	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-7187%22	https://colorlib.com/polygon/vendors/font-awesome/css/font-awesome.min.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/font-awesome/css/font-awesome.min.css	(from https://colorlib.com/polygon/gentelella/)
22:14:58	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-1d970%22	https://colorlib.com/polygon/vendors/bootstrap/dist/css/bootstrap.min.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/bootstrap/dist/css/bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/)
22:14:59	1458/1458	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-5b2%22	https://colorlib.com/polygon/vendors/nprogress/nprogress.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/nprogress/nprogress.css	(from https://colorlib.com/polygon/gentelella/)
22:14:59	1317/1317	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-525%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/iCheck/skins/flat/green.css	(from https://colorlib.com/polygon/gentelella/)
22:14:59	5014/5014	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-1396%22	https://colorlib.com/polygon/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.3.4.min.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.3.4.min.css	(from https://colorlib.com/polygon/gentelella/)
22:14:59	621/621	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-26d%22	https://colorlib.com/polygon/vendors/jqvmap/dist/jqvmap.min.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jqvmap/dist/jqvmap.min.css	(from https://colorlib.com/polygon/gentelella/)
22:15:00	8133/8133	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-1fc5%22	https://colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.css	(from https://colorlib.com/polygon/gentelella/)
22:15:01	62584/62584	---MCZ	200	added ('OK')	text/css	etag:W/%225889a294-f478%22	https://colorlib.com/polygon/build/css/custom.min.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/build/css/custom.min.css	(from https://colorlib.com/polygon/gentelella/)
22:15:02	4077/4077	---M--	200	added ('OK')	image/jpeg	etag:%2258882170-fed%22	https://colorlib.com/polygon/gentelella/images/img.jpg	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/images/img.jpg	(from https://colorlib.com/polygon/gentelella/)
22:15:02	37622/37622	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/index2.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/index2.html	(from https://colorlib.com/polygon/gentelella/)
22:15:02	48623/48623	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/index.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/index-2.html	(from https://colorlib.com/polygon/gentelella/)
22:15:10	41982/41982	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/index3.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/index3.html	(from https://colorlib.com/polygon/gentelella/)
22:15:10	70383/70383	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/form.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/form.html	(from https://colorlib.com/polygon/gentelella/)
22:15:11	91836/91836	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/form_advanced.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/form_advanced.html	(from https://colorlib.com/polygon/gentelella/)
22:15:11	21979/21979	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/form_validation.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/form_validation.html	(from https://colorlib.com/polygon/gentelella/)
22:15:12	35776/35776	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/form_wizards.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/form_wizards.html	(from https://colorlib.com/polygon/gentelella/)
22:15:13	16696/16696	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/form_upload.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/form_upload.html	(from https://colorlib.com/polygon/gentelella/)
22:15:13	35582/35582	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/form_buttons.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/form_buttons.html	(from https://colorlib.com/polygon/gentelella/)
22:15:14	86657/86657	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/general_elements.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/general_elements.html	(from https://colorlib.com/polygon/gentelella/)
22:15:14	26159/26159	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/media_gallery.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/media_gallery.html	(from https://colorlib.com/polygon/gentelella/)
22:15:15	18549/18549	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/typography.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/typography.html	(from https://colorlib.com/polygon/gentelella/)
22:15:15	132882/132882	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/icons.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/icons.html	(from https://colorlib.com/polygon/gentelella/)
22:15:16	92236/92236	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/glyphicons.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/glyphicons.html	(from https://colorlib.com/polygon/gentelella/)
22:15:16	45908/45908	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/widgets.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/widgets.html	(from https://colorlib.com/polygon/gentelella/)
22:15:17	24176/24176	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/invoice.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/invoice.html	(from https://colorlib.com/polygon/gentelella/)
22:15:18	33019/33019	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/inbox.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/inbox.html	(from https://colorlib.com/polygon/gentelella/)
22:15:18	19923/19923	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/calendar.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/calendar.html	(from https://colorlib.com/polygon/gentelella/)
22:15:19	34812/34812	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/tables.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/tables.html	(from https://colorlib.com/polygon/gentelella/)
22:15:20	168074/168074	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/tables_dynamic.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/tables_dynamic.html	(from https://colorlib.com/polygon/gentelella/)
22:15:21	22751/22751	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/chartjs.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/chartjs.html	(from https://colorlib.com/polygon/gentelella/)
22:15:21	22658/22658	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/chartjs2.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/chartjs2.html	(from https://colorlib.com/polygon/gentelella/)
22:15:22	23343/23343	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/morisjs.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/morisjs.html	(from https://colorlib.com/polygon/gentelella/)
22:15:23	30113/30113	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/echarts.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/echarts.html	(from https://colorlib.com/polygon/gentelella/)
22:15:23	22358/22358	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/other_charts.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/other_charts.html	(from https://colorlib.com/polygon/gentelella/)
22:15:24	14716/14716	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/fixed_sidebar.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/fixed_sidebar.html	(from https://colorlib.com/polygon/gentelella/)
22:15:25	14720/14720	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/fixed_footer.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/fixed_footer.html	(from https://colorlib.com/polygon/gentelella/)
22:15:25	23007/23007	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/e_commerce.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/e_commerce.html	(from https://colorlib.com/polygon/gentelella/)
22:15:26	34102/34102	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/projects.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/projects.html	(from https://colorlib.com/polygon/gentelella/)
22:15:26	23017/23017	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/project_detail.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/project_detail.html	(from https://colorlib.com/polygon/gentelella/)
22:15:27	36504/36504	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/contacts.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/contacts.html	(from https://colorlib.com/polygon/gentelella/)
22:15:27	30118/30118	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/profile.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/profile.html	(from https://colorlib.com/polygon/gentelella/)
22:15:28	2800/2800	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/page_403.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/page_403.html	(from https://colorlib.com/polygon/gentelella/)
22:15:28	2812/2812	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/page_404.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/page_404.html	(from https://colorlib.com/polygon/gentelella/)
22:15:29	2862/2862	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/page_500.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/page_500.html	(from https://colorlib.com/polygon/gentelella/)
22:15:35	16191/16191	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/plain_page.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/plain_page.html	(from https://colorlib.com/polygon/gentelella/)
22:15:36	3601/3601	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2003:54:24%20GMT	https://colorlib.com/polygon/gentelella/login.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/login.html	(from https://colorlib.com/polygon/gentelella/)
22:15:36	25172/25172	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/pricing_tables.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/pricing_tables.html	(from https://colorlib.com/polygon/gentelella/)
22:15:37	14399/14399	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202017%2007:42:37%20GMT	https://colorlib.com/polygon/gentelella/level2.html	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/level2.html	(from https://colorlib.com/polygon/gentelella/)
22:15:38	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-14e4a%22	https://colorlib.com/polygon/vendors/jquery/dist/jquery.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jquery/dist/jquery.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:40	36868/36868	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-9004%22	https://colorlib.com/polygon/vendors/bootstrap/dist/js/bootstrap.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/bootstrap/dist/js/bootstrap.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:40	11565/11565	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-2d2d%22	https://colorlib.com/polygon/vendors/nprogress/nprogress.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/nprogress/nprogress.js	(from https://colorlib.com/polygon/gentelella/)
22:15:40	25965/25965	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-656d%22	https://colorlib.com/polygon/vendors/fastclick/lib/fastclick.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/fastclick/lib/fastclick.js	(from https://colorlib.com/polygon/gentelella/)
22:15:41	17848/17848	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-45b8%22	https://colorlib.com/polygon/vendors/gauge.js/dist/gauge.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/gauge.js/dist/gauge.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:41	147169/147169	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-23ee1%22	https://colorlib.com/polygon/vendors/Chart.js/dist/Chart.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/Chart.js/dist/Chart.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:41	2333/2333	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-91d%22	https://colorlib.com/polygon/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:41	4931/4931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-1343%22	https://colorlib.com/polygon/vendors/iCheck/icheck.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/iCheck/icheck.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:41	19025/19025	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-4a51%22	https://colorlib.com/polygon/vendors/skycons/skycons.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/skycons/skycons.js	(from https://colorlib.com/polygon/gentelella/)
22:15:42	11768/11768	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-2df8%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.time.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/Flot/jquery.flot.time.js	(from https://colorlib.com/polygon/gentelella/)
22:15:42	23809/23809	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-5d01%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.pie.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/Flot/jquery.flot.pie.js	(from https://colorlib.com/polygon/gentelella/)
22:15:42	7090/7090	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-1bb2%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.stack.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/Flot/jquery.flot.stack.js	(from https://colorlib.com/polygon/gentelella/)
22:15:42	3314/3314	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-cf2%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.resize.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/Flot/jquery.flot.resize.js	(from https://colorlib.com/polygon/gentelella/)
22:15:42	6919/6919	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-1b07%22	https://colorlib.com/polygon/vendors/flot.orderbars/js/jquery.flot.orderBars.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/flot.orderbars/js/jquery.flot.orderBars.js	(from https://colorlib.com/polygon/gentelella/)
22:15:43	122971/122971	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-1e05b%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/Flot/jquery.flot.js	(from https://colorlib.com/polygon/gentelella/)
22:15:43	1756/1756	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-6dc%22	https://colorlib.com/polygon/vendors/flot-spline/js/jquery.flot.spline.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/flot-spline/js/jquery.flot.spline.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:43	16821/16821	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-41b5%22	https://colorlib.com/polygon/vendors/flot.curvedlines/curvedLines.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/flot.curvedlines/curvedLines.js	(from https://colorlib.com/polygon/gentelella/)
22:15:44	34068/34068	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-8514%22	https://colorlib.com/polygon/vendors/jqvmap/dist/jquery.vmap.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jqvmap/dist/jquery.vmap.js	(from https://colorlib.com/polygon/gentelella/)
22:15:44	2386/2386	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-952%22	https://colorlib.com/polygon/vendors/jqvmap/examples/js/jquery.vmap.sampledata.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jqvmap/examples/js/jquery.vmap.sampledata.js	(from https://colorlib.com/polygon/gentelella/)
22:15:45	60599/60599	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-ecb7%22	https://colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.world.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.world.js	(from https://colorlib.com/polygon/gentelella/)
22:15:45	46645/46645	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-b635%22	https://colorlib.com/polygon/vendors/moment/min/moment.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/moment/min/moment.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:46	69708/69708	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-1104c%22	https://colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.js	(from https://colorlib.com/polygon/gentelella/)
22:15:46	129966/129966	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-1fbae%22	https://colorlib.com/polygon/vendors/DateJS/build/date.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/DateJS/build/date.js	(from https://colorlib.com/polygon/gentelella/)
22:15:46	72443/72443	---MCZ	200	added ('OK')	application/javascript	etag:W/%225889a297-11afb%22	https://colorlib.com/polygon/build/js/custom.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/build/js/custom.min.js	(from https://colorlib.com/polygon/gentelella/)
22:15:47	35175/35175	---MC-	200	added ('OK')	text/javascript	date:Thu,%2012%20Apr%202018%2018:13:11%20GMT	https://www.google-analytics.com/analytics.js	/home/aditya/websites/dummyapifetch/www.google-analytics.com/analytics.js	(from https://colorlib.com/polygon/gentelella/)
22:15:47	62647/62647	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-f4b7%22	https://colorlib.com/polygon/vendors/jquery-sparkline/dist/jquery.sparkline.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jquery-sparkline/dist/jquery.sparkline.min.js	(from https://colorlib.com/polygon/gentelella/index2.html)
22:15:47	35652/35652	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-8b44%22	https://colorlib.com/polygon/vendors/morris.js/morris.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/morris.js/morris.min.js	(from https://colorlib.com/polygon/gentelella/index3.html)
22:15:48	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-2a3%22	https://colorlib.com/polygon/vendors/google-code-prettify/bin/prettify.min.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/google-code-prettify/bin/prettify.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:48	92544/92544	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-16980%22	https://colorlib.com/polygon/vendors/raphael/raphael.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/raphael/raphael.min.js	(from https://colorlib.com/polygon/gentelella/index3.html)
22:15:48	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-3b5c%22	https://colorlib.com/polygon/vendors/select2/dist/css/select2.min.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/select2/dist/css/select2.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:48	682/682	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-2aa%22	https://colorlib.com/polygon/vendors/switchery/dist/switchery.min.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/switchery/dist/switchery.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:48	162/162	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-a2%22	https://colorlib.com/polygon/vendors/starrr/dist/starrr.css	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/starrr/dist/starrr.css	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:48	5448/5448	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-1548%22	https://colorlib.com/polygon/vendors/bootstrap-wysiwyg/js/bootstrap-wysiwyg.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/bootstrap-wysiwyg/js/bootstrap-wysiwyg.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:49	5019/5019	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-139b%22	https://colorlib.com/polygon/vendors/jquery.hotkeys/jquery.hotkeys.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jquery.hotkeys/jquery.hotkeys.js	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:49	63320/63320	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-f758%22	https://colorlib.com/polygon/vendors/google-code-prettify/src/prettify.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/google-code-prettify/src/prettify.js	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:50	12345/12345	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-3039%22	https://colorlib.com/polygon/vendors/jquery.tagsinput/src/jquery.tagsinput.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jquery.tagsinput/src/jquery.tagsinput.js	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:51	24437/24437	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-5f75%22	https://colorlib.com/polygon/vendors/switchery/dist/switchery.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/switchery/dist/switchery.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:51	75005/75005	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-124fd%22	https://colorlib.com/polygon/vendors/select2/dist/js/select2.full.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/select2/dist/js/select2.full.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:51	3274/3274	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-cca%22	https://colorlib.com/polygon/vendors/autosize/dist/autosize.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/autosize/dist/autosize.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:51	40946/40946	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-9ff2%22	https://colorlib.com/polygon/vendors/parsleyjs/dist/parsley.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/parsleyjs/dist/parsley.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
22:15:51	13062/13062	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-3306%22	https://colorlib.com/polygon/vendors/devbridge-autocomplete/dist/jquery.autocomplete.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/devbridge-autocomplete/dist/jquery.autocomplete.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
